129876.9988473991, 4000, 1825130
129876.9988473991, 3999, 1817876
129876.9988473991, 3998, 1810386
129876.9988473991, 3997, 1799540
125540.01905563426, 3996, 1782384
123439.3844440499, 3995, 1761406
123439.3844440499, 3994, 1732398
123396.7426082597, 3993, 1687936
121603.12312218678, 3992, 1621308
121603.12312218678, 3991, 1571944
120664.72433157508, 3990, 1539088
120664.72433157508, 3989, 1502830
120664.72433157508, 3988, 1480792
120633.62625746803, 3987, 1480474
120664.72433157508, 3986, 1471772
116251.43504735416, 3985, 1457914
119815.88047118593, 3984, 1425404
119815.88047118593, 3983, 1374182
119782.66293186751, 3982, 1318468
116903.13405086317, 3981, 1267054
116692.55582358966, 3980, 1253278
115126.92826406311, 3979, 1102426
115126.92826406311, 3978, 1050804
115126.92826406311, 3977, 1037374
111918.01443953678, 3976, 1075822
111918.01443953678, 3975, 1102396
111677.21319152735, 3974, 1142368
111677.21319152735, 3973, 1195274
111757.40093830012, 3972, 1198334
109650.87641682384, 3971, 1198676
109650.87641682384, 3970, 1192440
104599.7634291936, 3969, 1182240
104599.7634291936, 3968, 1171820
104536.00870766876, 3967, 1136622
104536.00870766876, 3966, 1118794
104536.00870766876, 3965, 1121212
104536.00870766876, 3964, 1122672
104265.93392948649, 3963, 1134404
101215.02601512375, 3962, 1131856
101215.02601512375, 3961, 1120608
101215.02601512375, 3960, 1133046
101215.02601512375, 3959, 1133390
99565.83341230976, 3958, 1132964
99565.83341230976, 3957, 1106378
99565.83341230976, 3956, 1075392
99565.83341230976, 3955, 1002776
99565.83341230976, 3954, 928072
99565.83341230976, 3953, 810848
99565.83341230976, 3952, 708030
97848.15612043897, 3951, 608760
97848.15612043897, 3950, 542748
96483.08490958753, 3949, 452666
96120.22743891133, 3948, 411360
95718.06259113816, 3947, 415678
96120.22743891133, 3946, 432128
91815.84749516705, 3945, 399862
91815.84749516705, 3944, 370068
91815.84749516705, 3943, 307270
91815.84749516705, 3942, 271174
91815.84749516705, 3941, 234422
91815.84749516705, 3940, 248454
91815.84749516705, 3939, 264432
91815.84749516705, 3938, 254380
91815.84749516705, 3937, 265712
91815.84749516705, 3936, 283492
88851.58436360904, 3935, 259060
88851.58436360904, 3934, 257020
88851.58436360904, 3933, 226888
88851.58436360904, 3932, 195000
88851.58436360904, 3931, 172190
88851.58436360904, 3930, 158430
85779.6215704267, 3929, 141876
85779.6215704267, 3928, 131144
85779.6215704267, 3927, 124910
85601.82217892671, 3926, 150874
85601.82217892671, 3925, 181548
85601.82217892671, 3924, 200848
85601.82217892671, 3923, 212238
85601.82217892671, 3922, 211548
85601.82217892671, 3921, 189464
85601.82217892671, 3920, 143494
85361.6873738531, 3919, 127808
85361.6873738531, 3918, 136548
85361.6873738531, 3917, 155748
85361.6873738531, 3916, 160500
84121.82594566634, 3915, 154998
84121.82594566634, 3914, 137336
84121.82594566634, 3913, 91722
84121.82594566634, 3912, 54562
84121.82594566634, 3911, 31076
83694.84927256532, 3910, 18120
83694.84927256532, 3909, 22660
83694.84927256532, 3908, 24658
83694.84927256532, 3907, 30590
83694.84927256532, 3906, 42580
83694.84927256532, 3905, 54254
83694.84927256532, 3904, 69192
83694.84927256532, 3903, 78934
83694.84927256532, 3902, 93962
83694.84927256532, 3901, 92236
82273.15061615937, 3900, 75690
82273.15061615937, 3899, 45592
82273.15061615937, 3898, 34304
82273.15061615937, 3897, 41592
82137.00865419522, 3896, 48484
82137.00865419522, 3895, 48096
82137.00865419522, 3894, 40872
82137.00865419522, 3893, 25576
82137.00865419522, 3892, 21460
82137.00865419522, 3891, 30684
82137.00865419522, 3890, 38490
82137.00865419522, 3889, 49824
82137.00865419522, 3888, 54976
82137.0086541952, 3887, 60624
82137.0086541952, 3886, 58944
82137.0086541952, 3885, 52960
82137.0086541952, 3884, 43260
82137.0086541952, 3883, 29596
82137.0086541952, 3882, 17500
82137.0086541952, 3881, 6144
82137.0086541952, 3880, 796
82137.0086541952, 3879, 0
82137.0086541952, 3878, 0
82137.0086541952, 3877, 0
82137.0086541952, 3876, 0
82137.0086541952, 3875, 0
82137.0086541952, 3874, 0
82137.0086541952, 3873, 0
82137.0086541952, 3872, 0
82137.0086541952, 3871, 0
82137.0086541952, 3870, 0
82137.0086541952, 3869, 0
82137.0086541952, 3868, 0
82137.0086541952, 3867, 0
82137.0086541952, 3866, 0
82137.0086541952, 3865, 0
82137.0086541952, 3864, 0
82137.0086541952, 3863, 0
82137.0086541952, 3862, 0
82137.0086541952, 3861, 0
82137.0086541952, 3860, 0
82137.0086541952, 3859, 0
82137.0086541952, 3858, 0
82137.0086541952, 3857, 0
82137.0086541952, 3856, 0
82137.0086541952, 3855, 0
82137.0086541952, 3854, 0
82137.0086541952, 3853, 0
82137.0086541952, 3852, 0
82137.0086541952, 3851, 0
82137.0086541952, 3850, 0
82137.0086541952, 3849, 0
82137.0086541952, 3848, 0
82137.0086541952, 3847, 0
82137.0086541952, 3846, 0
82137.0086541952, 3845, 0
82137.0086541952, 3844, 0
82137.0086541952, 3843, 0
82137.0086541952, 3842, 0
82137.0086541952, 3841, 0
82137.0086541952, 3840, 0
82137.0086541952, 3839, 0
82137.0086541952, 3838, 0
82137.0086541952, 3837, 0
82137.0086541952, 3836, 0
82137.0086541952, 3835, 0
82137.0086541952, 3834, 0
82137.0086541952, 3833, 0
82137.0086541952, 3832, 0
82137.0086541952, 3831, 0
82137.0086541952, 3830, 0
82137.0086541952, 3829, 0
82137.0086541952, 3828, 0
82137.0086541952, 3827, 0
82137.0086541952, 3826, 0
82137.0086541952, 3825, 0
82137.0086541952, 3824, 0
82137.0086541952, 3823, 0
82137.0086541952, 3822, 0
82137.0086541952, 3821, 0
82137.0086541952, 3820, 0
82137.0086541952, 3819, 0
82137.0086541952, 3818, 0
82137.0086541952, 3817, 0
82137.0086541952, 3816, 0
82137.0086541952, 3815, 0
82137.0086541952, 3814, 0
82137.0086541952, 3813, 0
82137.0086541952, 3812, 0
