适应度, 迭代次数, 距离之和
117391.7208233596, 2607, 1749524
117391.7208233596, 2606, 1743539
117391.7208233596, 2605, 1741020
116455.42777888292, 2604, 1732416
116455.42777888292, 2603, 1730787
116358.09882577471, 2602, 1740189
116358.09882577471, 2601, 1740731
116919.28301695574, 2600, 1741350
114996.21576253785, 2599, 1739495
113413.320854873, 2598, 1741181
114996.21576253785, 2597, 1747924
110583.05672473478, 2596, 1746842
115107.62991510761, 2595, 1745961
115554.2245890481, 2594, 1747402
112905.90906652433, 2593, 1750554
112905.90906652433, 2592, 1748134
112905.90906652433, 2591, 1743164
112905.90906652433, 2590, 1746098
112217.51856129184, 2589, 1744766
112905.90906652433, 2588, 1744404
112905.90906652433, 2587, 1741479
112905.90906652433, 2586, 1747304
116808.7854635648, 2585, 1743037
116808.7854635648, 2584, 1739220
112401.47876621742, 2583, 1741834
112401.47876621742, 2582, 1745749
119310.12136918778, 2581, 1746380
113206.2446630898, 2580, 1749465
113206.2446630898, 2579, 1749503
113206.2446630898, 2578, 1753489
113206.2446630898, 2577, 1753773
113206.2446630898, 2576, 1756437
113206.2446630898, 2575, 1753254
113206.2446630898, 2574, 1755163
113206.2446630898, 2573, 1753455
109969.37916580457, 2572, 1748638
109969.37916580457, 2571, 1746350
114811.00737574656, 2570, 1745288
112560.86392443268, 2569, 1740026
112560.86392443268, 2568, 1740605
118686.39739902566, 2567, 1737092
118686.39739902566, 2566, 1736571
118995.86363927895, 2565, 1741461
118995.86363927895, 2564, 1728875
117191.4696407602, 2563, 1737564
117191.4696407602, 2562, 1735041
116701.35665447717, 2561, 1735297
109542.56147293793, 2560, 1729767
113067.57324125808, 2559, 1721598
113067.57324125808, 2558, 1718070
110668.9270041515, 2557, 1702160
112089.51458315211, 2556, 1712998
107785.04058275008, 2555, 1715621
115508.6223301521, 2554, 1723289
112021.98185079776, 2553, 1733245
114832.30045973024, 2552, 1729954
116797.50935563435, 2551, 1730609
108350.31601024226, 2550, 1722610
108350.31601024226, 2549, 1733178
113480.6759062039, 2548, 1733309
116006.10514945108, 2547, 1741647
114184.21057180826, 2546, 1741258
115489.25847924243, 2545, 1745498
114297.7253117023, 2544, 1743939
114297.7253117023, 2543, 1744296
111078.62137472034, 2542, 1743436
111078.62137472034, 2541, 1741824
114297.7253117023, 2540, 1741702
120332.12907797801, 2539, 1743395
120038.10177705818, 2538, 1737301
115422.71597515351, 2537, 1738538
115422.71597515351, 2536, 1741314
112056.4093611751, 2535, 1741418
112056.4093611751, 2534, 1741346
112056.4093611751, 2533, 1737229
110178.41353271539, 2532, 1740241
110178.41353271539, 2531, 1744241
110178.41353271539, 2530, 1744672
114879.28237698837, 2529, 1732285
117065.15396457513, 2528, 1737716
114371.81029286723, 2527, 1734644
115976.27653954472, 2526, 1736002
115243.41591546156, 2525, 1736323
115648.06655076031, 2524, 1736731
115648.06655076031, 2523, 1741210
115648.06655076031, 2522, 1746080
99566.60305686195, 2521, 1740997
99566.60305686195, 2520, 1742974
114761.14270624594, 2519, 1739888
114761.14270624594, 2518, 1734646
116386.20496867642, 2517, 1732423
110914.74079944815, 2516, 1727639
116825.43440736471, 2515, 1733727
116825.43440736471, 2514, 1737144
118945.36521099853, 2513, 1739125
118945.36521099853, 2512, 1743750
119001.95095367577, 2511, 1744350
119741.80593145681, 2510, 1740332
120732.61415063831, 2509, 1739428
120248.24358630713, 2508, 1739462
116301.5843310405, 2507, 1743978
116301.5843310405, 2506, 1742820
109953.00038221937, 2505, 1741763
108615.50602864493, 2504, 1745859
108615.50602864493, 2503, 1749266
108615.50602864493, 2502, 1753780
112078.33074553173, 2501, 1752267
117655.77243261649, 2500, 1745166
118904.4291251375, 2499, 1748799
117207.31125359266, 2498, 1749073
112865.18351127062, 2497, 1746893
104799.91682504832, 2496, 1745661
116372.6891637968, 2495, 1745134
111592.41202462224, 2494, 1746399
113121.47953332921, 2493, 1744992
113121.47953332921, 2492, 1740595
112575.28664351667, 2491, 1736790
112575.28664351667, 2490, 1724665
113219.24033324233, 2489, 1727957
113219.24033324233, 2488, 1722739
110738.87598331603, 2487, 1727178
110738.87598331603, 2486, 1734877
116483.83482215437, 2485, 1729572
117581.04437194414, 2484, 1731818
117474.0334898427, 2483, 1739562
117581.04437194414, 2482, 1738153
116060.53846548026, 2481, 1735705
112184.10867755285, 2480, 1737317
115315.74646962827, 2479, 1742159
117154.13162177856, 2478, 1738402
119794.23474498885, 2477, 1740986
113952.80308251311, 2476, 1742014
113952.80308251311, 2475, 1743579
113952.80308251311, 2474, 1734406
112723.19624263333, 2473, 1734821
112723.19624263333, 2472, 1734692
115269.17312870373, 2471, 1736429
